id,categories,description
439,Media,Reformar toda disposición legal o constitucional que autorice el ejercicio de la censura previa.
439,Media,"Despenalizar las figuras de calumnias e injurias y calificarlas como actuaciones de carácter civil, en línea con los estándares internacionales en materia de libertad de expresión"
439,Media,Evaluar reformas a la legislación que limita el acceso a la información pública y que criminaliza la protesta social mediante procesos amplios de consulta nacional.
439,Media,Crear procedimientos expeditos para monitorear y sancionar la propaganda electoral con contenido prohibido o violaciones al silencio electoral. Este procedimiento debe contemplar la posibilidad de emitir medidas cautelares para retirar de inmediato cualquier publicidad ilegal.
439,Political Financing,"Fortalecer las capacidades presupuestarias, técnicas y humanas de la UFTF con base en estudios rigurosos sobre sus competencias y atribuciones y evitando la politización de su presupuesto."
439,Political Financing,"Formalizar instancias de coordinación entre la UFTF y otras instituciones estatales encargadas de fiscalizar, investigar y perseguir el financiamiento político ilícito y el lavado de activos."
439,Political Financing,Evaluar la imposición de sanciones no pecuniarias más fuertes por el incumplimiento de rendición de cuentas ante la UFTF y evitar su debilitamiento o suspensión con la promulgación de leyes ad hoc.
439,Political Financing,Actualizar la Ley de Financiamiento de 2017 para que refleje los cambios institucionales aplicados al sistema electoral
439,Political Financing,Establecer límites a los gastos de campaña de los partidos políticos para las elecciones generales
439,Political Financing,"Permitir el acceso público a la rendición de cuentas de los sujetos obligados sobre sus ingresos y gastos de campaña, así como sobre sus fuentes"
439,Political Financing,Habilitar herramientas digitales que faciliten el acceso público a esta información
434,Electoral Justice,"Evaluar la posibilidad de incluir proporcionalidad en la graduación de las sanciones por la no presentación del informe de ingresos y gastos de precampaña, de forma que señale las distintas sanciones y detalle de aquellas aplicables en los casos más graves."
434,Electoral Justice,"Definir las candidaturas con la mayor antelación posible al día de la elección, incluida la fase de impugnaciones, a fin de generar certidumbre a las organizaciones políticas y a la ciudadanía sobre las personas participantes en la elección"
434,Electoral Justice,"Evaluar mecanismos que delimiten las materias que pueden ser objeto de pronunciamiento de la justicia electoral, a fin de evitar la politización de los conflictos jurídico-electorales, sin dejar en indefensión a ninguna persona u organización política, ni afectar la protección del derecho a la tutela judicial efectiva. Lo anterior podría incluir regulación en torno a mecanismos alternativos de solución de conflictos, sobre todo en controversias intrapartidarias, así como desincentivar quejas con un exclusivo interés dilatorio o contrario a derecho"
434,Electoral Justice,"Evaluar la posibilidad de tipificar la entrega de tarjetas como delito electoral y responsabilizar tanto a quienes las ofrecen como a quienes viabilizan su uso. Lo anterior, ya que la Misión identifica este tipo de prácticas como compra de votos"
434,Electoral Justice,Establecer mecanismos regulatorios para evitar la solicitud de copias de credenciales de elector que posteriormente puedan ser utilizadas por los partidos con fines clientelares.
434,Electoral Organization,"Evaluar las campañas de comunicación realizadas para el proceso electoral 2020-2021 que buscaron fomentar la credencialización y el registro en la lista nominal, con el objetivo de determinar el impacto de las estrategias utilizadas e identificar oportunidades de mejora."
434,Electoral Organization,Reforzar las campañas de información para comunicar las fechas y procedimientos para el registro de electores en el exterior
434,Electoral Organization,Permitir que las y los residentes en el exterior tengan la opción de acudir a la oficina consular más cercana a su domicilio para solicitar la Credencial para Votar desde el Extranjero. Lo anterior con el objetivo de facilitar el acceso del derecho al sufragio de esta población.
434,Electoral Organization,Evaluar alternativas para que las y los mexicanos en el exterior que ya cuenten con una credencial para votar desde el extranjero no necesiten registrarse en la lista nominal para cada elección
434,Electoral Organization,"Delimitar mejor las responsabilidades por parte del INE y los OPLs en materia de comunicación cívico-electoral en el exterior, así como en el establecimiento de vínculos con las comunidades migrantes en procesos de capacitación, formación y difusión de información político-electoral"
434,Electoral Organization,"Adelantar la hora de convocatoria de las y los funcionarios, tomando en consideración el tiempo necesario para completar todas las operaciones de instalación de la casilla única, tal como recomendó la Misión de la OEA en 2018."
434,Electoral Organization,"Ubicar las casillas en sitios idóneos, tomando en cuenta espacios para el desplazamiento de sillas de ruedas y garantizando el secreto del voto, tal y como lo recomendó la MVE/OEA de 2018."
434,Electoral Organization,"Proveer recintos apropiados para la instalación de las casillas especiales y desplegar en el centro de votación información adecuada, visible y accesible para la ciudadanía en torno a la ubicación de su casilla y demás datos relevantes para la emisión del voto."
434,Electoral Organization,Reforzar la capacitación a modo de homogenizar la entrega de documentos a quienes se encuentren debidamente registrados como representantes de partidos políticos
434,Electoral Organization,"Capacitar de manera diferenciada a CAEs y supervisores electorales que tengan dentro de su jurisdicción casillas especiales, en cuanto a las especificidades de estas casillas en términos de gestión de información y manejo de espacios en los recintos."
434,Electoral Organization,"Evaluar el material y el troquelado de los talonarios de boletas de votación, y que se considere un mecanismo más fácil de corte que facilite la mecánica de entrega de las papeletas al elector a la hora de votar"
434,Electoral Organization,"Optimizar la coordinación entre los funcionarios del INE y los OPLs, definiendo responsabilidades específicas en las sesiones de capacitación"
434,Electoral Organization,"Capacitar de manera diferenciada a CAEs y supervisores electorales que tengan dentro de su jurisdicción casillas especiales, haciendo énfasis en las especificidades de estas casillas en términos de gestión de información y manejo de espacios en los recintos"
434,Electoral Organization,"Llevar a cabo proyectos piloto adicionales del voto penitenciario, ampliando progresivamente el número de participantes y el tipo de centro penitenciario, de cara a los comicios de 2024."
434,Electoral Organization,Permitir mayor presencia y acompañamiento de observadores nacionales e internacionales en la conducción de dichos pilotos
434,Electoral Organization,"Realizar esfuerzos para garantizar el ejercicio de un voto informado, brindando a los electores privados de libertad acceso oportuno a las propuestas programáticas de las y los candidatos."
434,Electoral Organization,Desplegar campañas de credencialización de la población carcelaria previo a la elaboración de la lista nominal de electores de personas que se encuentran en prisión preventiva.
434,Electoral Technology,"Considerar ampliar el número de Capacitadores Asistentes Electorales (CAEs) el día de la votación, para así incrementar el número de actas que son capturadas y transmitidas desde las casillas"
434,Electoral Technology,"Evaluar alternativas que optimicen la digitalización de datos con la introducción de una tecnología de Reconocimiento Óptico de Caracteres (OCR por sus siglas en inglés) o inclusive la adecuación de la aplicación PREP casilla, de forma que se incluya un proceso de primera digitalización a través de la aplicación."
434,Electoral Technology,"Que los dispositivos móviles (empleados para la captura y transmisión de actas PREP) contemplen la actualización del sistema operativo Android con una versión que mejore su rendimiento, privacidad y seguridad."
434,Electoral Technology,Configurar en el dispositivo Android una contraseña proporcionada por el usuario antes de que pueda acceder al sistema
434,Electoral Technology,"Modernizar tanto el diseño, los componentes, el sistema de base y las aplicaciones de la urna electrónica de Jalisco"
434,Electoral Technology,Redefinir los requisitos de software y las especificaciones técnicas con un enfoque en la seguridad de la información para las urnas electrónicas.
434,Electoral Technology,"Evaluar los riesgos de seguridad inherentes al uso de ambientes de votación remotos, incluyendo el uso del dispositivo del votante, sobre el cual la autoridad electoral no tiene control"
434,Electoral Technology,"Analizar la pertinencia del uso de navegadores que ofrecen anonimización, técnicas de ocultamiento y cambio de identidad para las y los usuarios del SIVEI"
434,Electoral Technology,"Informar a la ciudadanía respecto a técnicas de smishing97 por riesgo de suplantación de la empresa de comunicaciones, y de vishing98, métodos de ataque que pretenden ofrecer soporte por vía telefónica a la víctima, ante electores que pueden encontrarse en búsqueda de ayuda para votar por medio de su dispositivo"
434,Electoral Technology,Considerar la implementación de protocolos de cifrado de canales de comunicación más robustos para todos los servicios
434,Electoral Technology,"En caso de continuar con el uso de blockchain, es recomendable establecer una distribución de los nodos de tal modo que no todos se alberguen en los dispositivos y servidores en el INE, con el objetivo de abonar a la seguridad de la información"
434,Gender,Establecer un marco de sanciones concretas que provean efectos disuasorios a la inobservancia de la regulación que determina la distribución equitativa de los recursos al interior de los partidos
434,Gender,Impulsar una reforma legislativa que establezca la paridad y armonice los criterios de aplicación de la medida en las elecciones a las gubernaturas y en las presidencias municipales.
434,Gender,"Que se fortalezcan los mecanismos de democracia al interior de los partidos, y que, pasada la elección, se evalúe el cumplimiento de la medida y se establezca un marco normativo claro de sanciones"
434,Gender,"Avanzar en la definición de estándares para la identificación, prevención, atención, sanción y reparación en materia de violencia política de género, así como fortalecer las capacidades institucionales de los OPLs en este ámbito, para lo cual el Estado mexicano puede solicitar el apoyo de la Comisión Interamericana de Mujeres."
434,Gender,Emprender lo antes posible la armonización legislativa en materia de paridad y violencia política contra las mujeres en razón de género en todas las entidades federativas
434,Gender,"Evaluar la aplicación de la reforma en materia de violencia política en los niveles federal y local, una vez concluya el proceso electoral"
434,Gender,Efectuar las modificaciones necesarias para que la violencia política en razón de género dentro de los partidos políticos sea respondida con debida diligencia y se garantice a todas las mujeres la posibilidad de realizar denuncias en instituciones partidarias con garantías de imparcialidad e independencia
434,Gender,"Implementar programas de formación, asesoría y consultoría jurídica para que las mujeres dispongan los recursos necesarios para obtener justicia."
434,Media,"Llevar a cabo iniciativas de alfabetización digital y educación cívica, haciendo énfasis sobre el fenómeno de la desinformación. Además de ofrecer herramientas para poder distinguir la información verdadera de la falsa, es importante que la ciudadanía tome conciencia de su propia participación en los procesos de réplica de la información, y sobre el empobrecimiento del debate público que la desinformación genera"
434,Media,"Recordar a todos los actores políticos, y muy especialmente a las y los funcionarios públicos, sobre su responsabilidad de constatar los hechos en los que fundamentan sus opiniones, en atención al alto grado de credibilidad de la que gozan y en aras a evitar que la ciudadanía reciba una versión manipulada de los hechos"
434,Media,"Evaluar las leyes que busquen sancionar la desinformación, con el objetivo de establecer definiciones que no dejen margen de duda sobre qué debe entenderse en cada caso"
434,Media,"Orientar el modelo de comunicación desde la libre circulación de ideas e información, de forma que se estimule el debate, se brinde pluralidad a la opinión pública y se llene de contenido el derecho a emitir un voto informado. Todas las restricciones sobre la libertad de expresión que se apliquen durante períodos electorales deben cumplir con los requisitos del test tripartito del derecho internacional sobre legalidad, legitimidad del fin perseguido y necesidad"
434,Media,Establecer criterios precisos sobre los alcances de los límites y restricciones que surgen del artículo constitucional 41 en los términos fijados por el Sistema Interamericano
434,Media,Orientar la aplicación del artículo 134 constitucional atendiendo en todo momento al valor fundamental del derecho a la libertad de expresión como “componente fundamental del ejercicio de la democracia y de los procesos electorales
434,Media,"Intensificar las medidas de prevención de la violencia contra periodistas, incluyendo las iniciativas de alerta temprana y adaptar la respuesta a contextos particulares, tales como los períodos electorales169. Lo anterior se debe llevar a cabo en consonancia con los estándares internacionales y tomando en cuenta la naturaleza específica de los riesgos que enfrentan periodistas y medios de comunicación"
434,Media,"Investigar cualquier tipo de asesinato, secuestro, intimidación o amenaza en contra de periodistas, sancionar a sus autores, asegurar a las víctimas una reparación adecuada, y tomar medidas adecuadas para la no repetición"
434,Political and Legal Systems,"Que todos los actores políticos se conduzcan con responsabilidad y canalicen sus reclamos, en particular de los relacionados con posibles irregularidades, de manera institucional a través de los conductos establecidos por la legislación mexicana."
434,Political and Legal Systems,"Establecer un marco normativo específico con protocolos para abordar diversos tipos de violencia política y violencia electoral, en línea con lo recomendado por la OEA en 2018. La Misión sugiere que este marco esté orientado a una preparación institucional que permita enfrentar el fenómeno de la violencia electoral en distintas etapas: antes, durante y después del proceso electoral."
434,Political and Legal Systems,"Activar mecanismos interinstitucionales como la Estrategia de Prevención en Contexto Electoral o adaptar espacios existentes como las Mesas de Coordinación para la Construcción de Paz, para la evaluación de riesgos, alertas tempranas, el riesgo de violencia político-electoral y el otorgamiento de medidas de protección con suficiente antelación, es decir, por lo menos desde el inicio del periodo electoral establecido por el INE."
434,Political and Legal Systems,"Garantizar la presencia de las fiscalías (federal o estatales), la Comisión Nacional de Derechos Humanos, así como los partidos políticos, periodistas y sociedad civil en los espacios interinstitucionales que buscan la prevención de la violencia electoral"
434,Political and Legal Systems,"Establecer canales de comunicación para conocer oportunamente sobre situaciones de riesgo a la seguridad de candidatos y otros actores políticos relacionados con las elecciones, así como con protocolos basados en un sistema de protección para candidatas, candidatos y líderes políticos, basado en criterios objetivos de evaluación del riesgo y asignación de mecanismos de protección. Lo anterior, con sensibilidad de los enfoques diferenciales de género y étnico."
434,Political and Legal Systems,"Asegurar una investigación judicial y el esclarecimiento de los hechos de violencia electoral (ya sean amenazas, secuestros, atentados u homicidios). Lo anterior con el objetivo de reducir la impunidad y desincentivar la violencia electoral en futuros procesos electorales."
434,Political and Legal Systems,Comunicar de manera oportuna la información relacionada con la situación de violencia electoral y con el esclarecimiento de los hechos
434,Political and Legal Systems,"Buscar la cooperación en materia de información y la articulación de esfuerzos en la investigación judicial entre la Fiscalía General de la Nación, las fiscalías estatales y la FEDE, teniendo en cuenta que delitos asociados a la violencia electoral como el homicidio, los ataques y las amenazas a candidatos y actores en el contexto electoral pueden tener relación con otras prácticas delictivas como la corrupción, y con delitos electorales como la financiación ilegal de las campañas con recursos privados no reportados"
434,Political Financing,"Potenciar de forma estratégica la tarea de fiscalización, en coordinación con otras entidades del Estado, sobre todo aquellas que tengan mandatos y competencia para conducir investigaciones financieras, de manera que se facilite la detección de fondos ilícitos en las campañas electorales"
434,Political Financing,"Evaluar la ampliación de los plazos para realizar las revisiones correspondientes a los informes de campaña electoral que presentan los sujetos obligados, de manera que la Unidad de Fiscalización del INE disponga de más tiempo para analizar las informaciones brindadas por las campañas"
434,Political Financing,"Analizar la posibilidad de delegar la responsabilidad de fiscalización de las candidaturas locales a los OPLs que, de ser el caso, deberán contar con la debida capacidad técnica y operacional para desarrollar dicha labor"
434,Political Financing,"Avanzar en mecanismos para eliminar dinámicas de poder perniciosas al interior de los partidos, que puedan afectar a personas que integran la fuerza partidaria que no tienen el favor de la dirigencia"
434,Under Represented Groups,Evaluar la posibilidad de extender el voto de los residentes en el exterior para la Cámara de Diputados del Congreso de la Unión
434,Under Represented Groups,"Procurar que las acciones emprendidas a favor del reconocimiento tanto de migrantes como de otros grupos subrepresentados en la vida política mexicana sean acordadas y comunicadas con tiempo suficiente antes del proceso electoral y particularmente, al periodo de registro de candidaturas"
434,Under Represented Groups,Establecer sanciones efectivas a los partidos políticos y coaliciones cuando las autoridades administrativas y judiciales competentes comprueben la existencia de casos de fraude o simulación de identidad indígena
434,Under Represented Groups,"Analizar de manera segmentada el comportamiento de la población joven, con el objetivo de reforzar los programas destinados a la formación cívica y los incentivos de participación dirigidos a este grupo de personas."
434,Under Represented Groups,"Intercambiar conocimientos y buenas prácticas entre los OPL, dando difusión a las innovaciones que en materia de accesibilidad y participación de personas jóvenes se han desarrollado a nivel estatal, y valorar la pertinencia de su aplicación a nivel nacional"
434,Under Represented Groups,"Cumplir con la obligación de consultar a las comunidades indígenas en el diseño de medidas que les conciernen, en atención a sus derechos colectivos"
434,Under Represented Groups,Avanzar en la adopción de medidas que reflejen la proporción de la población indígena y afromexicana en la totalidad de cargos a elegir
434,Under Represented Groups,"Adoptar acuerdos de medidas afirmativas con antelación suficiente, que permita a los pueblos y las comunidades informarse debidamente en cuanto a su alcance y su participación."
434,Under Represented Groups,"Desagregar los datos de violencia política por variable étnica, ante la necesidad de conocer el impacto que tiene la violencia sobre las candidatas y candidatos indígenas y afromexicanos y su efecto en el ejercicio de sus derechos políticos, tal y como se fue recomendado por la MVE/OEA en 2018"
438,Electoral Justice,"Integrar en un mismo cuerpo normativo las normas sustantivas y procesales en materia electoral, procurando brindar una mayor certeza tanto a los operadores como a los usuarios del sistema electoral. Se sugiere, asimismo, reclasificar las distintas normas para que, por un lado, se distingan las reglas vinculadas a la organización, dirección, supervisión y vigilancia de las elecciones, y por el otro, las relacionadas con el juzgamiento de los actos y asuntos electorales"
438,Electoral Justice,Publicar las versiones actualizadas de las principales leyes y códigos en materia electoral con el objeto de facilitar el conocimiento de las normas aplicables por parte de los actores que participan en el proceso electoral
438,Electoral Justice,"Habilitar el acceso a la Justicia Electoral a todas y todas las personas que cuenten con la calidad de ciudadanos en la República del Paraguay, con base en las garantías de igualdad consagradas en la Constitución de la República54, específicamente el derecho de igualdad para el acceso a la justicia"
438,Electoral Justice,"Emitir la reglamentación correspondiente para sancionar la comisión de faltas electorales contenidas en la ley. Se sugiere, asimismo, valorar poner bajo el ámbito de competencia del TSJE la sanción por faltas electorales (de carácter administrativo), de manera tal que la Fiscalía General persiga exclusivamente los delitos electorales"
438,Electoral Justice,"Desarrollar una plataforma que ponga a disposición del público en línea y de forma íntegra todas las resoluciones administrativas y jurisdiccionales emitidas por el TSJE, y las demás instancias de la justicia electoral"
438,Electoral Organization,Revisar la normativa a la luz de los tratados internacionales en la materia y las disposiciones establecidas en la Constitución Nacional.
438,Electoral Organization,"Evaluar mecanismos para garantizar que los partidos nuevos o más pequeños y los movimientos subnacionales tengan algún grado de participación en las mesas de votación, especialmente en las elecciones municipales."
438,Electoral Organization,Adelantar el plazo máximo para el nombramiento de los miembros de mesa de modo que las autoridades tengan un listado cierto de las personas que deben capacitar para ejercer dicha función
438,Electoral Organization,"Establecer la obligatoriedad de las capacitaciones y asegurar que estas se lleven adelante de acuerdo con los cronogramas establecidos por el TSJE. Se sugiere, asimismo, llevar un registro estadístico completo que permita monitorear el avance de las capacitaciones"
438,Electoral Organization,"Garantizar la custodia de los maletines electorales por parte de la policía nacional en todo momento, inclusive durante su envío a las oficinas distritales. Se sugiere, asimismo, explorar la posibilidad de contar con mecanismos de georreferenciación para los vehículos utilizados para distribuir los materiales"
438,Electoral Organization,"Establecer por la vía normativa que, una vez que los maletines son verificados y lacrados en la sede central el TSJE, estos no puedan abrirse sino hasta el día de las elecciones, reduciendo así las instancias de manipulación del material electoral"
438,Electoral Organization,Expandir progresivamente el uso del SII a las oficinas distritales del Registro Electoral.
438,Electoral Organization,"Trabajar juntamente con el departamento de identificaciones y la policía nacional para estandarizar el formato en el que los ciudadanos/as reportan su información al momento de tramitar su cédula, de manera tal que el domicilio pueda ser establecido con precisión."
438,Electoral Technology,Realizar desde el TSJE una gestión de riesgos de tecnologías de la información (TI) que aborde cada uno de los riesgos que conlleva el uso del voto electrónico
438,Electoral Technology,"Que el área de tecnología del TSJE controle que los chips que se emplearán durante la jornada electoral sean los que estaban previstos, que se encuentran aprobados, y que se constate la fortaleza del cifrado que se aplique para garantizar el secreto del voto. Se sugiere, asimismo, realizar por parte del área de tecnología del TSJE un control de calidad de los chips antes de que lleguen a la mesa receptora de votos (usando para ello un criterio determinado para la muestra)."
438,Electoral Technology,"Que el TSJE realice sus propias pruebas técnicas (testing) y audite exhaustivamente los sistemas de votación, equipos y chips para que el propio tribunal pueda constatar su seguridad y eficiencia"
438,Electoral Technology,Separar el chip y la clave que figuran en la acreditación del presidente de mesa con la finalidad de tener un doble factor de autenticación al momento de activar las máquinas y realizar el escrutinio
438,Gender,"Establecer mecanismos para garantizar la conformación paritaria de las listas de candidaturas. En el caso de que se mantenga el sistema de listas desbloqueadas, se sugiere introducir un doble voto preferente, de manera tal que cada elector deba escoger a un candidato y a una candidata de su preferencia"
438,Gender,Establecer mecanismos de financiamiento público etiquetado para mujeres.
438,Gender,"Encargar al TSJE la asignación y control del uso de los tiempos que cada partido tiene en radio, televisión y medios escritos para que su distribución no quede a total discreción de las organizaciones políticas, sino que se garantice un reparto equitativo entre candidatos y candidatas"
438,Gender,"Llevar a cabo eventos, congresos, seminarios para visibilizar el tema de la participación política de la mujer con miras a que genere un debate nacional que a su vez resulte en propuestas legislativas encaminadas al aumento de la participación política de las mujeres."
438,Gender,"Que las autoridades y demás actores de la sociedad civil en Paraguay consideren invitar al Grupo de Alto Nivel de la OEA para el Fortalecimiento de la Participación Política de las Mujeres, presentado en marzo de 2022. El Grupo de Alto Nivel busca fomentar el diálogo nacional participativo e inclusivo en los países del hemisferio sobre la implementación de recomendaciones diseñadas para promover la participación política de las mujeres y contribuir al desarrollo de propuestas de reformas administrativas o legales con este fin."
438,Gender,Avanzar en la aprobación de normativa para la prevención y sanción de la violencia política contra las mujeres. La Ley Modelo Interamericana formulada por la Comisión Interamericana de Mujeres (CIM) puede servir de referencia en este campo
438,Gender,Elaboración de protocolos para la prevención y sanción de la violencia política contra las mujeres tanto a lo interno de las organizaciones políticas como por parte del TSJE.
438,Gender,"Apoyar la creación de un observatorio de la violencia política contra las mujeres que registre los casos que se presenten, genere datos estadísticos, elabore protocolos de acción y de seguimiento a la implementación de las leyes que se promulguen para combatir esta problemática"
438,Media,"Emitir una nueva legislación que regule la difusión de boca de urna, garantizando que todos los medios de comunicación se encuentren en igualdad de condiciones y procurando que no se influya indebidamente sobre los electores durante la votación"
438,Political Financing,Evaluar la entrega de subsidios electorales con anterioridad a la elección
438,Political Financing,Establecer criterios para garantizar el reparto equitativo del subsidio electoral entre las distintas candidaturas de una misma agrupación
438,Political Financing,"Establecer un porcentaje específico de los aportes y subsidios electorales que sea destinado a la formación y empoderamiento de las mujeres, jóvenes y minorías étnicas dentro de las organizaciones políticas, así como a sus campañas electorales"
438,Political Financing,Garantizar un acceso igualitario a los medios de comunicación mediante la revisión de las disposiciones que toman las organizaciones políticas para distribuir dichos espacios entre sus candidatos/as
438,Political Financing,"Introducir límites de gastos para las elecciones municipales, los cuales deben definirse a partir de estudios técnicos susceptibles de ser actualizados de forma permanente, teniendo como línea base un índice de costos de las campañas electorales (ICCE) fundado en el análisis de múltiples factores, como el valor de la propaganda política en medios de comunicación, vallas publicitarias, propaganda impresa, gastos de campaña, indicadores de referencia de precios, redes sociales, entre otros"
438,Political Financing,Unificar en un cuerpo normativo lo referente a las fuentes de ingresos permitidos y prohibidos para facilitar el cumplimiento de las leyes desde lo interno de los partidos y regular en un artículo separado los aspectos relacionados con el financiamiento de las campañas electorales.
438,Political Financing,"Avanzar hacia un esquema de reporte de ingresos y gastos de campaña en tiempo real que facilite el control por parte de las autoridades y de la ciudadanía, así como adelantar un ejercicio de contraste entre los ingresos y gastos que se reporten"
438,Political Financing,"Aprovechar la información reportada por las agrupaciones políticas para analizar la efectividad de las nuevas regulaciones, generar estadísticas y alertas, e identificar vulnerabilidades"
438,Political Financing,Proveer a los partidos y demás organizaciones de asistencia técnica y asesoramiento para cumplir con las nuevas regulaciones en materia de rendición de cuentas
438,Political Financing,Trabajar con estas agrupaciones y con instituciones del sistema bancario para facilitar la apertura de las cuentas de ingresos y gastos de campaña
438,Under Represented Groups,Explorar mecanismos para incorporar estos datos en el padrón y generar estadísticas sobre la participación electoral de estas poblaciones. Esta información debe recopilarse y resguardarse teniendo en cuenta los más altos estándares internacionales de protección de datos personales
438,Under Represented Groups,Convertir las iniciativas existentes para la cedulación de personas indígenas en una política estatal sostenida con recursos suficientes ycon metas y plazos claros de cumplimiento
438,Under Represented Groups,Incorporar en la ficha de inscripción de candidaturas una casilla opcional para la autoidentificación étnica.
438,Under Represented Groups,Evaluar la posibilidad de reducir los trámites y costos para la constitución de agrupaciones políticas indígenas
438,Under Represented Groups,"Asegurar un número adecuado de locales de votación en comunidades y aldeas indígenas, a partir de estadísticas confiables y como parte de una política estatal. La Misión recomienda, asimismo, llevar adelante un adecuado análisis de riesgo previo a la instalación de mesas en zonas de difícil acceso, donde generalmente habitan las poblaciones indígenas, con el fin de prever contratiempos en el traslado del material electoral el día de las elecciones"
438,Under Represented Groups,"Crear en el TSJE una dependencia encargada del diseño y evaluación de políticas para la promoción de la participación política de los pueblos indígenas. Se sugiere, además, aplicar un enfoque de género en las diversas políticas e iniciativas que se implementen"
433,Electoral Justice,"Analizar los efectos de las nuevas regulaciones en materia de creación y cancelación de partidos, a fin de determinar si es necesario introducir ajustes."
433,Electoral Justice,"Armonizar las reglas definidas en todo el sistema normativo, de tal manera de evitar contradicciones o inconsistencias que pudieran perjudicar el funcionamiento de la institucionalidad peruana."
433,Electoral Justice,"Respetar el plazo que marca la ley orgánica de elecciones para la entrada en vigencia de las reformas electorales. En casos de que, debido a factores extraordinarios, sea necesario modificar este plazo, las normas que se aprueben deben de ser muy clara, específicas en su alcance y cubrir únicamente los temas que requieran ser reformados ante la situación extraordinaria."
433,Electoral Justice,"Unificar las normas vigentes en materia electoral en un cuerpo normativo, a través de la aprobación de un Código Electoral. Se sugiere, asimismo, definir con claridad en el nuevo código los recursos jurisdiccionales al alcance de la ciudadanía y los partidos, los plazos para su presentación, las instancias antelas cuales deben interponerse y los plazos para su resolución."
433,Electoral Organization,Agilizar las comunicaciones entre la ONPE y cancillería para garantizar que los consulados reciban de manera oportuna la información que precisen para llevar adelante las labores relacionadas con la organización de la votación en el exterior.
433,Electoral Organization,Ampliar las facultades de la Mesa de Ayuda de ONPE para que pueda dar soporte y atención a los Consulados donde se utiliza el aplicativo SEND-I para la transmisión de resultados.
433,Electoral Organization,Ampliar las líneas de recepción de actas en las ODPE y/o centros de cómputo para agilizar su procesamiento.
433,Electoral Organization,Analizar la posibilidad de georreferenciar la ubicación de los locales de votación en el sitio web de la ONPE.
433,Electoral Organization,"Analizar la posibilidad de que funcionarios electorales de ONPE estén presentes en los locales de votación en el exterior que tienen una importante cantidad de mesas, a fin de que apoyen y orienten adecuadamente a los funcionarios de cancillería y a los ciudadanos que integren las mesas electorales. Así mismo, se sugiere que los funcionarios colaboren en las tareas de preparación del local de votación, en la configuración de equipos tecnológicos, y en la transmisión de resultados a través del SEND-I."
433,Electoral Organization,"Tomando en cuenta el análisis geográfico de integración de mesas con el que cuenta la ONPE, considerar la creación de una lista de voluntarios organizados por mesa en recintos identificados como críticos. Para este listado, se sugiere tener en cuenta a quienes participaron como voluntarios en la primera vuelta, a fin de aprovechar el conocimiento adquirido en el cumplimiento de este rol."
433,Electoral Organization,"Definir, con anterioridad a la elección, criterios y formas de pago para aquellas personas de zonas rurales y urbanas de lugares alejados, donde existe menor acceso a entidades financieras."
433,Electoral Organization,Establecer mecanismos a través de los cuales la entidad electoral recabe los datos de contacto de las personas que ejercen como miembros de mesa el día de la elección
433,Electoral Organization,Establecer un sistema de estímulos e incentivos para aquellos miembros de mesa que cumplan con la puntualidad requerida para iniciar en tiempo y forma la jornada.
433,Electoral Organization,"Evaluar la conveniencia de atribuir mayores competencias a la ONPE en la organización de la votación en el exterior, en raíz de su experiencia y conocimiento en la materia."
433,Electoral Organization,Evaluar la conveniencia de extender el plazo establecido en la normativa para que la ciudadanía realice tachas y observaciones al padrón inicial.
433,Electoral Organization,"Evaluar la posibilidad de extender el uso del aplicativo SEND-I a un número mayor de consulados con el fin de acortar los tiempos del procesamiento de los resultados del exterior. Para ello se requiere dotar de escáneres de alta velocidad a los consulados con un alto número de mesas, de manera de agilizar el envío de las imágenes de las actas al centro de cómputos dispuesto por ONPE."
433,Electoral Organization,"Evaluar la posibilidad de implementar en las mesas del exterior el sistema SIDE, para el reporte de información sobre la jornada de votación, de manera tal que la ONPE pueda llevar adelante un monitoreo completo de todos los puntos de votación."
433,Electoral Organization,Evaluar la posibilidad de reducir los plazos establecidos para el cierre del padrón y para la aprobación del padrón definitivo.
433,Electoral Organization,"Evaluar qué medidas podrían contribuir a agilizar el ingreso a los locales de votación y a la circulación dentro de los mismos. Se sugiere, en caso de que las instalaciones lo permitan, ampliar el número de accesos a los centros de votación."
433,Electoral Organization,Garantizar que los actores responsables implementen los protocolos establecidos en las normas y manuales para lograr la integración de las mesas oportunamente.
433,Electoral Organization,"Llevar adelante una estrategia de convocatoria de capacitación focalizada en los distritos donde se registró un porcentaje bajo de miembros de mesa capacitados. Se sugiere, asimismo, hacer especial énfasis en los procedimientos de escrutinio."
433,Electoral Organization,Preservar las medidas que han facilitado la revisión y el control ciudadano del padrón.
433,Electoral Organization,Realizar campañas de comunicación para alentar a la población a consultar esta información antes de la jornada electoral.
433,Electoral Organization,"Reforzar el uso de material de señalización (carteles, mapas, infogramas), que permita organizar el flujo de los electores dentro de los locales e informar de manera clara sobre la ubicación de las mesas."
433,Electoral Organization,"Reforzar la capacitación de todos los miembros de mesa, coordinadores de mesa, coordinadores de local de votación y especialmente a los organizadores de fila, quienes cumplen una labor fundamental para agilizar el flujo en los locales de votación."
433,Electoral Organization,Reforzar la comunicación a los partidos sobre el número de personeros que serán admitidos en los locales en el exterior y qué tipo de acreditación será aceptada.
